,train,val
82,TCGA-DU-5854,
83,TCGA-DU-5855,
84,TCGA-DU-5871,
85,TCGA-DU-5872,
86,TCGA-DU-5874,
87,TCGA-DU-6392,
88,TCGA-DU-6394,
89,TCGA-DU-6399,
90,TCGA-DU-6400,
91,TCGA-DU-6401,
92,TCGA-DU-6402,
93,TCGA-DU-6403,
94,TCGA-DU-6404,
95,TCGA-DU-6405,
96,TCGA-DU-6406,
97,TCGA-DU-6407,
98,TCGA-DU-6408,
99,TCGA-DU-6410,
100,TCGA-DU-6542,
101,TCGA-DU-7006,
102,TCGA-DU-7008,
103,TCGA-DU-7010,
104,TCGA-DU-7011,
105,TCGA-DU-7012,
106,TCGA-DU-7013,
107,TCGA-DU-7292,
108,TCGA-DU-7294,
109,TCGA-DU-7298,
110,TCGA-DU-7299,
111,TCGA-DU-7300,
112,TCGA-DU-7301,
113,TCGA-DU-7302,
114,TCGA-DU-7304,
115,TCGA-DU-8158,
116,TCGA-DU-8161,
117,TCGA-DU-8162,
118,TCGA-DU-8163,
119,TCGA-DU-8164,
120,TCGA-DU-8165,
121,TCGA-DU-8166,
122,TCGA-DU-A5TP,
123,TCGA-DU-A5TR,
124,TCGA-DU-A5TS,
125,TCGA-DU-A5TT,
126,TCGA-DU-A5TU,
127,TCGA-DU-A5TW,
128,TCGA-DU-A5TY,
129,TCGA-DU-A6S2,
130,TCGA-DU-A6S3,
131,TCGA-DU-A6S6,
132,TCGA-DU-A6S8,
133,TCGA-DU-A76K,
134,TCGA-DU-A76L,
135,TCGA-DU-A76O,
136,TCGA-DU-A76R,
137,TCGA-DU-A7TA,
138,TCGA-DU-A7TB,
139,TCGA-DU-A7TD,
140,TCGA-EZ-7264,
141,TCGA-FG-5962,
142,TCGA-FG-5964,
143,TCGA-FG-6690,
144,TCGA-FG-6691,
145,TCGA-FG-6692,
146,TCGA-FG-7634,
147,TCGA-FG-7636,
148,TCGA-FG-7638,
149,TCGA-FG-7643,
150,TCGA-FG-8181,
151,TCGA-FG-8182,
152,TCGA-FG-8191,
153,TCGA-FG-A4MW,
154,TCGA-FG-A4MY,
155,TCGA-FG-A60L,
156,TCGA-FG-A6IZ,
157,TCGA-FG-A70Y,
158,TCGA-FG-A70Z,
159,TCGA-FG-A710,
160,TCGA-FN-7833,
161,TCGA-HT-7468,
162,TCGA-HT-7470,
163,TCGA-HT-7472,
164,TCGA-HT-7474,
165,TCGA-HT-7476,
166,TCGA-HT-7477,
167,TCGA-HT-7478,
168,TCGA-HT-7479,
169,TCGA-HT-7480,
170,TCGA-HT-7481,
171,TCGA-HT-7482,
172,TCGA-HT-7601,
173,TCGA-HT-7602,
174,TCGA-HT-7603,
175,TCGA-HT-7604,
176,TCGA-HT-7610,
177,TCGA-HT-7616,
178,TCGA-HT-7620,
179,TCGA-HT-7676,
180,TCGA-HT-7681,
181,TCGA-HT-7686,
182,TCGA-HT-7687,
183,TCGA-HT-7689,
184,TCGA-HT-7690,
185,TCGA-HT-7691,
186,TCGA-HT-7693,
187,TCGA-HT-7694,
188,TCGA-HT-7695,
189,TCGA-HT-7856,
190,TCGA-HT-7857,
191,TCGA-HT-7860,
192,TCGA-HT-7875,
193,TCGA-HT-7877,
194,TCGA-HT-7879,
195,TCGA-HT-7880,
196,TCGA-HT-7881,
197,TCGA-HT-7882,
198,TCGA-HT-7884,
199,TCGA-HT-7902,
200,TCGA-HT-8015,
201,TCGA-HT-8018,
202,TCGA-HT-8107,
203,TCGA-HT-8108,
204,TCGA-HT-8564,
205,TCGA-HT-A4DV,
206,TCGA-HT-A5R7,
207,TCGA-HT-A5RB,
208,TCGA-HT-A61C,
209,TCGA-HT-A74J,
210,TCGA-HT-A74K,
211,TCGA-HW-7486,
212,TCGA-HW-7487,
213,TCGA-HW-7489,
214,TCGA-HW-7490,
215,TCGA-HW-7491,
216,TCGA-HW-7495,
217,TCGA-HW-A5KL,
218,TCGA-HW-A5KM,
219,TCGA-IK-8125,
220,TCGA-QH-A6XC,
221,TCGA-R8-A73M,
222,TCGA-RY-A83X,
223,TCGA-RY-A83Y,
224,TCGA-RY-A83Z,
225,TCGA-RY-A840,
226,TCGA-RY-A847,
227,TCGA-S9-A6TS,
228,TCGA-S9-A6TU,
229,TCGA-S9-A6TV,
230,TCGA-S9-A6U5,
231,TCGA-S9-A6UA,
232,TCGA-S9-A6WL,
233,TCGA-S9-A6WN,
234,TCGA-S9-A7IX,
235,TCGA-S9-A7IY,
236,TCGA-S9-A7J3,
237,TCGA-S9-A7QW,
238,TCGA-S9-A7R7,
239,TCGA-S9-A89V,
240,TCGA-S9-A89Z,
241,TCGA-TM-A7C5,
242,TCGA-TM-A7CF,
243,TCGA-TM-A84C,
244,TCGA-TM-A84H,
245,TCGA-TM-A84I,
246,TCGA-TQ-A7RN,
247,TCGA-VM-A8C8,
248,TCGA-VV-A86M,
249,TCGA-WY-A85C,
250,TCGA-WY-A85D,
